"trial.index","trial.UTCdate","trial.type","stim.type","stim.onset","response.type","response.onset","response.RT","stim.key","response.key","response.correct","trial_type","trial_index","time_elapsed","internal_node_id","sys.orientation","sys.pixel_ratio","sys.browser_os","sys.language","sys.fps","module.jsPsych.version","module.Phaser.version","participant_id","session.beepnum","session.testday"
"15","2026-05-28T10:33:40.810Z","run","s0205","26191","2","27392","1201","2","s0205","1","","","","","","","","","","","","","",""
"16","2026-05-28T10:33:42.011Z","run","s0201","27392","7","28427","1035","7","s0201","1","","","","","","","","","","","","","",""
"17","2026-05-28T10:33:43.046Z","run","s0201","28427","7","29036","609","7","s0201","1","","","","","","","","","","","","","",""
"18","2026-05-28T10:33:43.655Z","run","s0209","29036","6","30362","1326","6","s0209","1","","","","","","","","","","","","","",""
"19","2026-05-28T10:33:44.982Z","run","s0202","30362","8","31196","834","8","s0202","1","","","","","","","","","","","","","",""
"20","2026-05-28T10:33:45.818Z","run","s0205","31196","2","32490","1294","2","s0205","1","","","","","","","","","","","","","",""
"21","2026-05-28T10:33:47.108Z","run","s0207","32490","4","33858","1368","4","s0207","1","","","","","","","","","","","","","",""
"22","2026-05-28T10:33:48.477Z","run","s0205","33858","2","34734","876","2","s0205","1","","","","","","","","","","","","","",""
"23","2026-05-28T10:33:49.354Z","run","s0202","34734","8","35677","943","8","s0202","1","","","","","","","","","","","","","",""
"24","2026-05-28T10:33:50.297Z","run","s0201","35677","7","36536","859","7","s0201","1","","","","","","","","","","","","","",""
"25","2026-05-28T10:33:51.155Z","run","s0208","36536","5","37829","1293","5","s0208","1","","","","","","","","","","","","","",""
"26","2026-05-28T10:33:52.449Z","run","s0208","37829","5","38405","576","5","s0208","1","","","","","","","","","","","","","",""
"27","2026-05-28T10:33:53.024Z","run","s0203","38405","9","39281","876","9","s0203","1","","","","","","","","","","","","","",""
"28","2026-05-28T10:33:53.900Z","run","s0209","39281","6","40207","926","6","s0209","1","","","","","","","","","","","","","",""
"29","2026-05-28T10:33:54.826Z","run","s0209","40207","6","40757","550","6","s0209","1","","","","","","","","","","","","","",""
"30","2026-05-28T10:33:55.377Z","run","s0209","40757","6","41158","401","6","s0209","1","","","","","","","","","","","","","",""
"31","2026-05-28T10:33:55.778Z","run","s0207","41158","4","42735","1577","4","s0207","1","","","","","","","","","","","","","",""
"32","2026-05-28T10:33:57.354Z","run","s0202","42735","8","43811","1076","8","s0202","1","","","","","","","","","","","","","",""
"33","2026-05-28T10:33:58.431Z","run","s0206","43811","3","44862","1051","3","s0206","1","","","","","","","","","","","","","",""
"34","2026-05-28T10:33:59.482Z","run","s0204","44862","1","45822","960","1","s0204","1","","","","","","","","","","","","","",""
"35","2026-05-28T10:34:00.440Z","run","s0203","45822","9","46614","792","9","s0203","1","","","","","","","","","","","","","",""
"36","2026-05-28T10:34:01.233Z","run","s0206","46614","3","47565","951","3","s0206","1","","","","","","","","","","","","","",""
"37","2026-05-28T10:34:02.185Z","run","s0205","47565","2","48266","701","2","s0205","1","","","","","","","","","","","","","",""
"38","2026-05-28T10:34:02.885Z","run","s0208","48266","5","49017","751","5","s0208","1","","","","","","","","","","","","","",""
"39","2026-05-28T10:34:03.636Z","run","s0206","49017","3","49834","817","3","s0206","1","","","","","","","","","","","","","",""
"40","2026-05-28T10:34:04.454Z","run","s0203","49834","9","50502","668","9","s0203","1","","","","","","","","","","","","","",""
"41","2026-05-28T10:34:05.121Z","run","s0205","50502","2","51269","767","2","s0205","1","","","","","","","","","","","","","",""
"42","2026-05-28T10:34:05.889Z","run","s0207","51269","4","53072","1803","4","s0207","1","","","","","","","","","","","","","",""
"43","2026-05-28T10:34:07.691Z","run","s0209","53072","6","53931","859","6","s0209","1","","","","","","","","","","","","","",""
"44","2026-05-28T10:34:08.550Z","run","s0208","53931","5","54723","792","5","s0208","1","","","","","","","","","","","","","",""
"45","2026-05-28T10:34:09.343Z","run","s0206","54723","2","55599","876","3","s0205","0","","","","","","","","","","","","","",""
"46","2026-05-28T10:34:10.219Z","run","s0204","55599","1","56517","918","1","s0204","1","","","","","","","","","","","","","",""
"47","2026-05-28T10:34:11.136Z","run","s0209","56517","6","57468","951","6","s0209","1","","","","","","","","","","","","","",""
"48","2026-05-28T10:34:12.090Z","run","s0204","57468","1","58294","826","1","s0204","1","","","","","","","","","","","","","",""
"49","2026-05-28T10:34:12.913Z","run","s0208","58294","5","59037","743","5","s0208","1","","","","","","","","","","","","","",""
"50","2026-05-28T10:34:13.656Z","run","s0208","59037","5","59546","509","5","s0208","1","","","","","","","","","","","","","",""
"51","2026-05-28T10:34:14.165Z","run","s0208","59546","5","59955","409","5","s0208","1","","","","","","","","","","","","","",""
"52","2026-05-28T10:34:14.574Z","run","s0207","59955","4","61214","1259","4","s0207","1","","","","","","","","","","","","","",""
"53","2026-05-28T10:34:15.833Z","run","s0202","61214","8","62174","960","8","s0202","1","","","","","","","","","","","","","",""
"54","2026-05-28T10:34:16.793Z","run","s0205","62174","2","63667","1493","2","s0205","1","","","","","","","","","","","","","",""
"55","2026-05-28T10:34:18.287Z","run","s0205","63667","2","64235","568","2","s0205","1","","","","","","","","","","","","","",""
"56","2026-05-28T10:34:18.854Z","run","s0206","64235","3","64927","692","3","s0206","1","","","","","","","","","","","","","",""
"57","2026-05-28T10:34:19.547Z","run","s0208","64927","5","65586","659","5","s0208","1","","","","","","","","","","","","","",""
"58","2026-05-28T10:34:20.207Z","run","s0207","65586","4","67288","1702","4","s0207","1","","","","","","","","","","","","","",""
"59","2026-05-28T10:34:21.908Z","run","s0203","67288","9","67956","668","9","s0203","1","","","","","","","","","","","","","",""
"","","","","","","","","","","","pavlovia","0","695","0.0-0.0","portrait-primary","3","Linux armv81","nl-NL","60","7.1.2","3.90.0","351396","1","1"
