"trial.index","trial.UTCdate","trial.type","stim.type","stim.onset","response.type","response.onset","response.RT","stim.key","response.key","response.correct","trial_type","trial_index","time_elapsed","internal_node_id","sys.orientation","sys.pixel_ratio","sys.browser_os","sys.language","sys.fps","module.jsPsych.version","module.Phaser.version","participant_id","session.beepnum","session.testday"
"15","2026-05-26T15:02:29.453Z","run","s0405","22760","3","24018","1258","3","s0405","1","","","","","","","","","","","","","",""
"16","2026-05-26T15:02:30.720Z","run","s0401","24018","8","25267","1249","8","s0401","1","","","","","","","","","","","","","",""
"17","2026-05-26T15:02:31.969Z","run","s0401","25267","8","25816","549","8","s0401","1","","","","","","","","","","","","","",""
"18","2026-05-26T15:02:32.520Z","run","s0409","25816","7","27499","1683","7","s0409","1","","","","","","","","","","","","","",""
"19","2026-05-26T15:02:34.202Z","run","s0402","27499","9","28483","984","9","s0402","1","","","","","","","","","","","","","",""
"20","2026-05-26T15:02:35.186Z","run","s0405","28483","3","29844","1361","3","s0405","1","","","","","","","","","","","","","",""
"21","2026-05-26T15:02:36.536Z","run","s0407","29844","5","31099","1255","5","s0407","1","","","","","","","","","","","","","",""
"22","2026-05-26T15:02:37.802Z","run","s0405","31099","3","32399","1300","3","s0405","1","","","","","","","","","","","","","",""
"23","2026-05-26T15:02:39.102Z","run","s0402","32399","9","33334","935","9","s0402","1","","","","","","","","","","","","","",""
"24","2026-05-26T15:02:40.034Z","run","s0401","33334","8","34914","1580","8","s0401","1","","","","","","","","","","","","","",""
"25","2026-05-26T15:02:41.620Z","run","s0408","34914","6","36325","1411","6","s0408","1","","","","","","","","","","","","","",""
"26","2026-05-26T15:02:43.018Z","run","s0408","36325","6","36932","607","6","s0408","1","","","","","","","","","","","","","",""
"27","2026-05-26T15:02:43.636Z","run","s0403","36932","1","37891","959","1","s0403","1","","","","","","","","","","","","","",""
"28","2026-05-26T15:02:44.585Z","run","s0409","37891","7","39252","1361","7","s0409","1","","","","","","","","","","","","","",""
"29","2026-05-26T15:02:45.950Z","run","s0409","39252","7","39889","637","7","s0409","1","","","","","","","","","","","","","",""
"30","2026-05-26T15:02:46.584Z","run","s0409","39889","7","40531","642","7","s0409","1","","","","","","","","","","","","","",""
"31","2026-05-26T15:02:47.236Z","run","s0407","40531","5","41865","1334","5","s0407","1","","","","","","","","","","","","","",""
"32","2026-05-26T15:02:48.568Z","run","s0402","41865","9","42732","867","9","s0402","1","","","","","","","","","","","","","",""
"33","2026-05-26T15:02:49.435Z","run","s0406","42732","4","44365","1633","4","s0406","1","","","","","","","","","","","","","",""
"34","2026-05-26T15:02:51.069Z","run","s0404","44365","2","45431","1066","2","s0404","1","","","","","","","","","","","","","",""
"35","2026-05-26T15:02:52.136Z","run","s0403","45431","1","46440","1009","1","s0403","1","","","","","","","","","","","","","",""
"36","2026-05-26T15:02:53.133Z","run","s0406","46440","4","47775","1335","4","s0406","1","","","","","","","","","","","","","",""
"37","2026-05-26T15:02:54.468Z","run","s0405","47775","3","49181","1406","3","s0405","1","","","","","","","","","","","","","",""
"38","2026-05-26T15:02:55.886Z","run","s0408","49181","6","50631","1450","6","s0408","1","","","","","","","","","","","","","",""
"39","2026-05-26T15:02:57.336Z","run","s0406","50631","4","52055","1424","4","s0406","1","","","","","","","","","","","","","",""
"40","2026-05-26T15:02:58.752Z","run","s0403","52055","1","53016","961","1","s0403","1","","","","","","","","","","","","","",""
"41","2026-05-26T15:02:59.719Z","run","s0405","53016","3","54528","1512","3","s0405","1","","","","","","","","","","","","","",""
"42","2026-05-26T15:03:01.219Z","run","s0407","54528","5","55681","1153","5","s0407","1","","","","","","","","","","","","","",""
"43","2026-05-26T15:03:02.385Z","run","s0409","55681","7","57157","1476","7","s0409","1","","","","","","","","","","","","","",""
"44","2026-05-26T15:03:03.851Z","run","s0408","57157","6","58415","1258","6","s0408","1","","","","","","","","","","","","","",""
"45","2026-05-26T15:03:05.118Z","run","s0406","58415","4","59661","1246","4","s0406","1","","","","","","","","","","","","","",""
"46","2026-05-26T15:03:06.352Z","run","s0404","59661","2","60681","1020","2","s0404","1","","","","","","","","","","","","","",""
"47","2026-05-26T15:03:07.385Z","run","s0409","60681","7","62055","1374","7","s0409","1","","","","","","","","","","","","","",""
"48","2026-05-26T15:03:08.749Z","run","s0404","62055","2","63247","1192","2","s0404","1","","","","","","","","","","","","","",""
"49","2026-05-26T15:03:09.951Z","run","s0408","63247","6","64863","1616","6","s0408","1","","","","","","","","","","","","","",""
"50","2026-05-26T15:03:11.567Z","run","s0408","64863","6","65499","636","6","s0408","1","","","","","","","","","","","","","",""
"51","2026-05-26T15:03:12.201Z","run","s0408","65499","6","66163","664","6","s0408","1","","","","","","","","","","","","","",""
"","","","","","","","","","","","pavlovia","0","565","0.0-0.0","portrait-primary","3","iPhone","en-GB","60","7.1.2","3.90.0","351399","1","1"
