"trial.index","trial.UTCdate","trial.type","stim.type","stim.onset","response.type","response.onset","response.RT","stim.key","response.key","response.correct","trial_type","trial_index","time_elapsed","internal_node_id","sys.orientation","sys.pixel_ratio","sys.browser_os","sys.language","sys.fps","module.jsPsych.version","module.Phaser.version","participant_id","session.beepnum","session.testday"
"30","2026-05-27T16:46:43.092Z","run","s0509","48370","9","49403","1033","9","s0509","1","","","","","","","","","","","","","",""
"31","2026-05-27T16:46:44.126Z","run","s0507","49403","7","51373","1970","7","s0507","1","","","","","","","","","","","","","",""
"32","2026-05-27T16:46:46.110Z","run","s0502","51373","2","52437","1064","2","s0502","1","","","","","","","","","","","","","",""
"33","2026-05-27T16:46:47.177Z","run","s0506","52437","6","53851","1414","6","s0506","1","","","","","","","","","","","","","",""
"34","2026-05-27T16:46:48.578Z","run","s0504","53851","4","55508","1657","4","s0504","1","","","","","","","","","","","","","",""
"35","2026-05-27T16:46:50.245Z","run","s0503","55508","3","56586","1078","3","s0503","1","","","","","","","","","","","","","",""
"36","2026-05-27T16:46:51.311Z","run","s0506","56586","6","57675","1089","6","s0506","1","","","","","","","","","","","","","",""
"37","2026-05-27T16:46:52.412Z","run","s0505","57675","5","58873","1198","5","s0505","1","","","","","","","","","","","","","",""
"38","2026-05-27T16:46:53.595Z","run","s0508","58873","8","60707","1834","8","s0508","1","","","","","","","","","","","","","",""
"39","2026-05-27T16:46:55.446Z","run","s0506","60707","6","62178","1471","6","s0506","1","","","","","","","","","","","","","",""
"40","2026-05-27T16:46:56.897Z","run","s0503","62178","3","63642","1464","3","s0503","1","","","","","","","","","","","","","",""
"41","2026-05-27T16:46:58.364Z","run","s0505","63642","5","64812","1170","5","s0505","1","","","","","","","","","","","","","",""
"42","2026-05-27T16:46:59.548Z","run","s0507","64812","7","66680","1868","7","s0507","1","","","","","","","","","","","","","",""
"43","2026-05-27T16:47:01.415Z","run","s0509","66680","9","68477","1797","9","s0509","1","","","","","","","","","","","","","",""
"","","","","","","","","","","","pavlovia","0","635","0.0-0.0","portrait-primary","2","MacIntel","en-GB","60","7.1.2","3.90.0","351550","1","1"
