"trial.index","trial.UTCdate","trial.type","stim.type","stim.onset","response.type","response.onset","response.RT","stim.key","response.key","response.correct","trial_type","trial_index","time_elapsed","internal_node_id","sys.orientation","sys.pixel_ratio","sys.browser_os","sys.language","sys.fps","module.jsPsych.version","module.Phaser.version","participant_id","session.beepnum","session.testday"
"17","2026-05-27T15:11:09.364Z","run","s0401","29571","1","30127","556","1","s0401","1","","","","","","","","","","","","","",""
"18","2026-05-27T15:11:09.932Z","run","s0409","30127","9","31926","1799","9","s0409","1","","","","","","","","","","","","","",""
"19","2026-05-27T15:11:11.728Z","run","s0402","31926","2","34202","2276","2","s0402","1","","","","","","","","","","","","","",""
"20","2026-05-27T15:11:14.008Z","run","s0405","34202","5","35419","1217","5","s0405","1","","","","","","","","","","","","","",""
"21","2026-05-27T15:11:15.223Z","run","s0407","35419","7","36959","1540","7","s0407","1","","","","","","","","","","","","","",""
"22","2026-05-27T15:11:16.753Z","run","s0405","36959","5","38429","1470","5","s0405","1","","","","","","","","","","","","","",""
"23","2026-05-27T15:11:18.235Z","run","s0402","38429","2","39917","1488","2","s0402","1","","","","","","","","","","","","","",""
"24","2026-05-27T15:11:19.716Z","run","s0401","39917","1","41625","1708","1","s0401","1","","","","","","","","","","","","","",""
"25","2026-05-27T15:11:21.430Z","run","s0408","41625","8","42989","1364","8","s0408","1","","","","","","","","","","","","","",""
"26","2026-05-27T15:11:22.795Z","run","s0408","42989","8","43489","500","8","s0408","1","","","","","","","","","","","","","",""
"27","2026-05-27T15:11:23.294Z","run","s0403","43489","3","45186","1697","3","s0403","1","","","","","","","","","","","","","",""
"28","2026-05-27T15:11:24.992Z","run","s0409","45186","9","46356","1170","9","s0409","1","","","","","","","","","","","","","",""
"29","2026-05-27T15:11:26.157Z","run","s0409","46356","9","46884","528","9","s0409","1","","","","","","","","","","","","","",""
"30","2026-05-27T15:11:26.689Z","run","s0409","46884","9","47350","466","9","s0409","1","","","","","","","","","","","","","",""
"31","2026-05-27T15:11:27.155Z","run","s0407","47350","7","48714","1364","7","s0407","1","","","","","","","","","","","","","",""
"32","2026-05-27T15:11:28.520Z","run","s0402","48714","2","50602","1888","2","s0402","1","","","","","","","","","","","","","",""
"33","2026-05-27T15:11:30.401Z","run","s0406","50602","6","51973","1371","6","s0406","1","","","","","","","","","","","","","",""
"34","2026-05-27T15:11:31.765Z","run","s0404","51973","4","53473","1500","4","s0404","1","","","","","","","","","","","","","",""
"35","2026-05-27T15:11:33.265Z","run","s0403","53473","3","55033","1560","3","s0403","1","","","","","","","","","","","","","",""
"36","2026-05-27T15:11:34.827Z","run","s0406","55033","6","56193","1160","6","s0406","1","","","","","","","","","","","","","",""
"37","2026-05-27T15:11:35.992Z","run","s0405","56193","5","57604","1411","5","s0405","1","","","","","","","","","","","","","",""
"38","2026-05-27T15:11:37.408Z","run","s0408","57604","8","59038","1434","8","s0408","1","","","","","","","","","","","","","",""
"39","2026-05-27T15:11:38.838Z","run","s0406","59038","6","60249","1211","6","s0406","1","","","","","","","","","","","","","",""
"40","2026-05-27T15:11:40.053Z","run","s0403","60249","3","63197","2948","3","s0403","1","","","","","","","","","","","","","",""
"41","2026-05-27T15:11:43.000Z","run","s0405","63197","5","64259","1062","5","s0405","1","","","","","","","","","","","","","",""
"42","2026-05-27T15:11:44.065Z","run","s0407","64259","7","65877","1618","7","s0407","1","","","","","","","","","","","","","",""
"43","2026-05-27T15:11:45.678Z","run","s0409","65877","9","67737","1860","9","s0409","1","","","","","","","","","","","","","",""
"","","","","","","","","","","","pavlovia","0","705","0.0-0.0","portrait-primary","3","iPhone","en-GB","60","7.1.2","3.90.0","351397","1","1"
